mouse_gene,human_target,source,compound,compound_id,direction,directionality,mechanism_of_action,direct_interaction,max_phase,approved,interaction_score,evidence_source,first_approval,molecule_type,black_box_warning,withdrawn,oral,parenteral,pchembl_best,potency_assay_type,potency_standard_type,compound_direction_class,desired_direction_for_target,direction_matches_desired,human_target_score
Zfp697,ZNF697,DGIdb,INTERFERON BETA-1A,rxcui:75917,,,,,approved,True,3.528799299552182,DGIdb: PharmGKB,,,,,,,,,,other/unknown,activator,False,0.29795610052838484
Ppp2ca,PPP2CA,ChEMBL,LB-100,CHEMBL4297300,INHIBITOR,,"Serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform inhibitor",1.0,2.0,,,ChEMBL mechanism (CHEMBL4703),,Small molecule,0.0,False,False,False,,,,inhibitor,activator,False,0.25840423792870615
Ppp2ca,PPP2CA,DGIdb,CALYCULIN A,drugbank:DB02860,inhibitor,INHIBITORY,,,,False,2.940666082960152,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,0.25840423792870615
Ppp2ca,PPP2CA,DGIdb,OKADAIC ACID,iuphar.ligand:5349,inhibitor,INHIBITORY,,,,False,2.940666082960152,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,0.25840423792870615
Ppp2ca,PPP2CA,DGIdb,CANTHARIDIN,rxcui:1984,inhibitor,INHIBITORY,,,approved,True,2.940666082960152,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,0.25840423792870615
Ppp2ca,PPP2CA,DGIdb,MICROCYSTIN-LR,iuphar.ligand:4735,inhibitor,INHIBITORY,,,,False,4.410999124440227,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,0.25840423792870615
Ppp2ca,PPP2CA,DGIdb,LB-100,iuphar.ligand:11105,inhibitor,INHIBITORY,,,,False,2.940666082960152,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,0.25840423792870615
Ppp2ca,PPP2CA,DGIdb,LB-100,drugbank:DB15412,,,,,,False,2.940666082960152,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,0.25840423792870615
Strap,STRAP,DGIdb,ADJUVANT,ncit:C2140,,,,,,False,7.057598599104364,DGIdb: NCI,,,,,,,,,,other/unknown,activator,False,0.25194948239251236
Pi4kb,PI4KB,DGIdb,COMPOUND 22 [WO2019141694A1],iuphar.ligand:12181,inhibitor,INHIBITORY,,,,False,13.23299737332068,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,0.20446367153687284
Pi4kb,PI4KB,DGIdb,"N-(5-{4-CHLORO-3-[(2-HYDROXYETHYL)SULFAMOYL]PHENYL}-4-METHYL-1,3-THIAZOL-2-YL)ACETAMIDE",drugbank:DB06836,inhibitor,INHIBITORY,,,,False,13.23299737332068,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,0.20446367153687284
Pi4kb,PI4KB,DGIdb,TORIN 2,iuphar.ligand:8839,inhibitor,INHIBITORY,,,,False,1.890428196188668,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,0.20446367153687284
Pi4kb,PI4KB,DGIdb,WORTMANNIN,drugbank:DB08059,inhibitor,INHIBITORY,,,,False,0.735166520740038,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,0.20446367153687284
Nae1,NAE1,DGIdb,PEVONEDISTAT,ncit:C77906,inhibitor,INHIBITORY,,,,False,10.58639789865654,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.2442154426712344
Ppa1,PPA1,DGIdb,GUANIDINIUM CATION,ncit:C1375,,,,,,False,52.93198949328273,DGIdb: NCI,,,,,,,,,,other/unknown,activator,False,-0.2633337505037012
Ppa1,PPA1,DGIdb,DEHYDRATED ALCOHOL,rxcui:1310469,,,,,approved,True,0.6786152499138811,DGIdb: NCI,,,,,,,,,,other/unknown,activator,False,-0.2633337505037012
Psmd2,PSMD2,DGIdb,CARFILZOMIB,rxcui:1302966,other/unknown; inhibitor,INHIBITORY,,,approved,True,0.4410999124440227,DGIdb: ChEMBL; DTC; MyCancerGenome,,,,,,,,,,inhibitor,activator,False,-0.3107093163123005
Psmd2,PSMD2,DGIdb,BORTEZOMIB,rxcui:358258,other/unknown; inhibitor,INHIBITORY,,,approved,True,0.4616161874414191,DGIdb: ChEMBL; DTC; MyCancerGenome; TEND; TdgClinicalTrial,,,,,,,,,,inhibitor,activator,False,-0.3107093163123005
Psmd2,PSMD2,DGIdb,OPROZOMIB,ncit:C91388,,,,,,False,1.102749781110056,DGIdb: TdgClinicalTrial,,,,,,,,,,other/unknown,activator,False,-0.3107093163123005
Psmd2,PSMD2,DGIdb,OPROZOMIB,chembl:CHEMBL2103884,inhibitor,INHIBITORY,,,,False,0.1741183864910616,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.3107093163123005
Psmd2,PSMD2,DGIdb,IXAZOMIB CITRATE,chembl:CHEMBL3545432,inhibitor,INHIBITORY,,,approved,True,0.1741183864910616,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.3107093163123005
Psmd2,PSMD2,DGIdb,IXAZOMIB CITRATE,rxcui:1723734,,,,,approved,True,0.9452140980943344,DGIdb: TdgClinicalTrial,,,,,,,,,,other/unknown,activator,False,-0.3107093163123005
Psmd2,PSMD2,DGIdb,IXAZOMIB,rxcui:1723735,inhibitor,INHIBITORY,,,approved,True,0.1613780167478132,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.3107093163123005
Psmd2,PSMD2,DGIdb,BORTEZOMIB D-MANNITOL,chembl:CHEMBL5315122,inhibitor,INHIBITORY,,,approved,True,0.1741183864910616,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.3107093163123005
Eif3g,EIF3G,DGIdb,APREMILAST,rxcui:1492727,,,,,approved,True,5.881332165920304,DGIdb: PharmGKB,,,,,,,,,,other/unknown,activator,False,-0.5055504244352043
Mat2a,MAT2A,DGIdb,SCR‐7952,iuphar.ligand:14388,modulator,,,,,False,10.58639789865654,DGIdb: GuideToPharmacology,,,,,,,,,,other/unknown,activator,False,-0.8208933503325189
Mat2a,MAT2A,DGIdb,AG-270,iuphar.ligand:14386,modulator,,,,,False,21.17279579731309,DGIdb: GuideToPharmacology; TTD,,,,,,,,,,other/unknown,activator,False,-0.8208933503325189
Mat2a,MAT2A,DGIdb,IDE397,iuphar.ligand:14409,inhibitor,INHIBITORY,,,,False,10.58639789865654,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,-0.8208933503325189
Mat2a,MAT2A,DGIdb,COMPOUND 28 [PMID: 33900758],iuphar.ligand:14387,modulator,,,,,False,10.58639789865654,DGIdb: GuideToPharmacology,,,,,,,,,,other/unknown,activator,False,-0.8208933503325189
Mat2a,MAT2A,DGIdb,ZS34,iuphar.ligand:14385,inhibitor,INHIBITORY,,,,False,10.58639789865654,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,-0.8208933503325189
Kat8,KAT8,DGIdb,PF-9363,iuphar.ligand:12938,inhibitor,INHIBITORY,,,,False,5.293198949328272,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,-0.8572458618500409
Kat8,KAT8,DGIdb,MG149,iuphar.ligand:7488,inhibitor,INHIBITORY,,,,False,13.23299737332068,DGIdb: GuideToPharmacology,,,,,,,,,,inhibitor,activator,False,-0.8572458618500409
Top1,TOP1,ChEMBL,EDOTECARIN,CHEMBL435191,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,3.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,7.29,F,EC50,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,7-ETHYL-10-HYDROXYCAMPTOTHECIN,CHEMBL837,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,2.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,7.16,B,EC50,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,9-AMINOCAMPTOTHECIN,CHEMBL274070,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,2.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,6.96,B,IC50,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,TOPOTECAN HYDROCHLORIDE,CHEMBL1607,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,4.0,,,ChEMBL mechanism (CHEMBL1781),1996.0,Small molecule,1.0,False,True,True,5.97,B,IC50,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,IRINOTECAN HYDROCHLORIDE,CHEMBL3989514,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,4.0,,,ChEMBL mechanism (CHEMBL1781),1996.0,Small molecule,1.0,False,False,True,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,BECATECARIN,CHEMBL2107313,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,3.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,ETIRINOTECAN PEGOL,CHEMBL3039558,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,3.0,,,ChEMBL mechanism (CHEMBL1781),,Unknown,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,IRINOTECAN SUCROSOFATE,CHEMBL5314381,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,3.0,,,ChEMBL mechanism (CHEMBL1781),,Unknown,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,TRASTUZUMAB DERUXTECAN,CHEMBL4297844,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,4.0,,,ChEMBL mechanism (CHEMBL1781),2019.0,Antibody drug conjugate,1.0,False,False,True,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,SACITUZUMAB GOVITECAN,CHEMBL3545262,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,4.0,,,ChEMBL mechanism (CHEMBL1781),2020.0,Antibody drug conjugate,1.0,False,False,True,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,TLC-388,CHEMBL4594352,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,2.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,DIFLOMOTECAN,CHEMBL306280,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,2.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,RUBITECAN,CHEMBL77305,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,3.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,BELOTECAN,CHEMBL2111084,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,3.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,CAMPTOTHECIN-20-O-PROPIONATE,CHEMBL124162,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,2.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,EXATECAN,CHEMBL1614650,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,3.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,MURELETECAN,CHEMBL2108470,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,2.0,,,ChEMBL mechanism (CHEMBL1781),,Unknown,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,AFELETECAN,CHEMBL2105857,STABILISER,,DNA topoisomerase I stabiliser,1.0,2.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,PATRITUMAB DERUXTECAN,CHEMBL4594611,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,3.0,,,ChEMBL mechanism (CHEMBL1781),,Antibody drug conjugate,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,DATOPOTAMAB DERUXTECAN,CHEMBL4297939,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,3.0,,,ChEMBL mechanism (CHEMBL1781),,Antibody drug conjugate,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,AR-67,CHEMBL412309,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,2.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,GIMATECAN,CHEMBL113051,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,2.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,KARENITECIN,CHEMBL1743260,INHIBITOR,,DNA topoisomerase I inhibitor,1.0,3.0,,,ChEMBL mechanism (CHEMBL1781),,Small molecule,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,ChEMBL,LABETUZUMAB GOVITECAN,CHEMBL3544923,INHIBITOR,,DNA topoisomerase 1 inhibitor,1.0,2.0,,,ChEMBL mechanism (CHEMBL1781),,Antibody drug conjugate,0.0,False,False,False,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,9-AMINOCAMPTOTHECIN,chembl:CHEMBL274070,inhibitor,INHIBITORY,,,,False,0.0404060988498341,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,BELOTECAN,ncit:C73305,inhibitor,INHIBITORY,,,,False,0.8081219769966829,DGIdb: ChEMBL; TTD,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,LIPOSOMAL SN-38,ncit:C95717,,,,,,False,0.4040609884983414,DGIdb: TTD; TdgClinicalTrial,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,TRYPTANTHRIN,iuphar.ligand:8224,,,,,,False,0.1616243953993365,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,INTOPLICINE,ncit:C1495,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,INDIMITECAN,chembl:CHEMBL1196228,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IVC,chembl:CHEMBL1094679,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL1094675,chembl:CHEMBL1094675,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,INDOTECAN,chembl:CHEMBL216462,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,DATOPOTAMAB DERUXTECAN,chembl:CHEMBL4297939,inhibitor,INHIBITORY,,,,False,0.2020304942491707,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,ETIRINOTECAN PEGOL,ncit:C74069,inhibitor,INHIBITORY,,,,False,0.6060914827475121,DGIdb: MyCancerGenomeClinicalTrial; TTD; TdgClinicalTrial,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,MANSONONE F,chembl:CHEMBL197655,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,EXATECAN,ncit:C66720,inhibitor,INHIBITORY,,,,False,0.8081219769966829,DGIdb: ChEMBL; TTD,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,"(20S,21S)-FLUOROCAMPTOTHECIN",chembl:CHEMBL2435327,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AFELETECAN,chembl:CHEMBL2105857,modulator,,,,,False,0.4040609884983414,DGIdb: ChEMBL,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CAMPTOTHECIN,chembl:CHEMBL65,inhibitor,INHIBITORY,,,,False,1.292995163194692,DGIdb: ClearityFoundationClinicalTrial; DTC,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL2171793,chembl:CHEMBL2171793,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,LABETUZUMAB GOVITECAN,chembl:CHEMBL3544923,inhibitor,INHIBITORY,,,,False,0.2020304942491707,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,TLC-388,chembl:CHEMBL4594352,inhibitor,INHIBITORY,,,,False,0.8081219769966829,DGIdb: ChEMBL; TTD,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,OLIVOMYCIN I,chembl:CHEMBL576383,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IIID,chembl:CHEMBL1095025,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,IRINOTECAN HYDROCHLORIDE,rxcui:153329,inhibitor,INHIBITORY,,,approved,True,0.0831890270437761,DGIdb: CIViC; ClearityFoundationBiomarkers; ClearityFoundationClinicalTrial; DTC; MyCancerGenomeClinicalTrial; PharmGKB; TEND; TTD; TdgClinicalTrial,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,LURTOTECAN,ncit:C1610,,,,,,False,0.4040609884983414,DGIdb: TdgClinicalTrial,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CAFFEINE,rxcui:1886,,,,,approved,True,0.0237682934410789,DGIdb: NCI,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,EDOTECARIN,ncit:C2665,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,PEGAMOTECAN,ncit:C174957,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,TAFLUPOSIDE,ncit:C152490,,,,,,False,0.2020304942491707,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IIIB,chembl:CHEMBL1094683,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,KARENITECIN,chembl:CHEMBL1743260,inhibitor,INHIBITORY,,,,False,0.6060914827475121,DGIdb: ChEMBL; TTD; TdgClinicalTrial,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IIIF,chembl:CHEMBL1095026,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CALOTHRIXIN A,chembl:CHEMBL435295,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL308106,chembl:CHEMBL308106,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IIIA,chembl:CHEMBL1094690,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,BROMOETHANE,chembl:CHEMBL156378,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,PLUKENETIONE A,chembl:CHEMBL485750,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,TOPOISOMERASE INHIBITOR,ncit:C1748,,,,,,False,0.2693739923322276,DGIdb: NCI,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,DRF-1042,drugbank:DB17152,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,ETIRINOTECAN PEGOL,chembl:CHEMBL3039558,inhibitor,INHIBITORY,,,,False,0.4040609884983414,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,FIRTECAN PEGOL,ncit:C70651,,,,,,False,0.4040609884983414,DGIdb: TTD; TdgClinicalTrial,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,LIPOTECAN,drugbank:DB17385,,,,,,False,0.4040609884983414,DGIdb: TdgClinicalTrial,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,(S)-DRF-1042,iuphar.ligand:8261,inhibitor,INHIBITORY,,,,False,0.8081219769966829,DGIdb: GuideToPharmacology; TTD,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,SN-38,iuphar.ligand:6925,inhibitor,INHIBITORY,,,,False,0.3367174904152845,DGIdb: ChEMBL; DTC,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,POLYGLUTAMATE CAMPTOTHECIN,ncit:C26664,,,,,,False,0.4040609884983414,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CAMPTOTHECIN,ncit:C338,,,,,approved,True,0.0351357381302905,DGIdb: TTD; TdgClinicalTrial,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL464637,chembl:CHEMBL464637,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL79513,chembl:CHEMBL79513,,,,,,False,2.020304942491707,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AFELETECAN,ncit:C79725,,,,,,False,0.8081219769966829,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,SACITUZUMAB GOVITECAN,rxcui:2360232,,,,,approved,True,0.1010152471245853,DGIdb: CIViC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL1094358,chembl:CHEMBL1094358,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,EVODIAMINE,chembl:CHEMBL486598,,,,,,False,1.212182965495024,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL2171782,chembl:CHEMBL2171782,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IVA,chembl:CHEMBL1094677,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,ACRIDINE CARBOXAMIDE,ncit:C2203,,,,,,False,0.2020304942491707,DGIdb: TTD,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,AESCULIOSIDE IIE,chembl:CHEMBL1095337,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,IRINOTECAN HYDROCHLORIDE,chembl:CHEMBL3989514,inhibitor,INHIBITORY,,,approved,True,0.4040609884983414,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,DOXORUBICIN HYDROCHLORIDE,rxcui:142433,,,,,approved,True,0.0097364093614058,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL578220,chembl:CHEMBL578220,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,DIFLOMOTECAN,chembl:CHEMBL306280,inhibitor,INHIBITORY,,,,False,0.4040609884983414,DGIdb: ChEMBL,,,,,,,,,,inhibitor,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,C-1311,chembl:CHEMBL338604,,,,,,False,0.0808121976996682,DGIdb: TdgClinicalTrial,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL1762593,chembl:CHEMBL1762593,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL1094674,chembl:CHEMBL1094674,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,LYCOBETAINE,chembl:CHEMBL253553,,,,,,False,0.2693739923322276,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,"(20S,21R)-FLUOROCAMPTOTHECIN",chembl:CHEMBL2435326,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL2171807,chembl:CHEMBL2171807,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CURCUMIN,rxcui:2955,,,,,approved,True,0.0149652217962348,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL1762594,chembl:CHEMBL1762594,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
Top1,TOP1,DGIdb,CHEMBL:CHEMBL1277315,chembl:CHEMBL1277315,,,,,,False,0.8081219769966829,DGIdb: DTC,,,,,,,,,,other/unknown,activator,False,-0.9404880209350912
